index,name,vn_kv,type,zone,in_service,max_vm_pu,min_vm_pu
4233,4233,220.0,b,0.0,True,1.1,0.9
4234,4234,220.0,b,0.0,True,1.1,0.9
4235,4235,150.0,b,0.0,True,1.1,0.9
4236,4236,400.0,b,0.0,True,1.1,0.9
4237,4237,220.0,b,0.0,True,1.1,0.9
4238,4238,220.0,b,0.0,True,1.1,0.9
4239,4239,110.0,b,0.0,True,1.1,0.9
4240,4240,380.0,b,0.0,True,1.1,0.9
4241,4241,110.0,b,0.0,True,1.1,0.9
4242,4242,220.0,b,0.0,True,1.1,0.9
4243,4243,380.0,b,0.0,True,1.1,0.9
4244,4244,220.0,b,0.0,True,1.1,0.9
4245,4245,110.0,b,0.0,True,1.1,0.9
4246,4246,150.0,b,0.0,True,1.3,0.7
4247,4247,220.0,b,0.0,True,1.1,0.9
4248,4248,220.0,b,0.0,True,1.1,0.9
4249,4249,150.0,b,0.0,True,1.1,0.9
4250,4250,220.0,b,0.0,True,1.1,0.9
4251,4251,110.0,b,0.0,True,1.1,0.9
4252,4252,220.0,b,0.0,True,1.1,0.9
4253,4253,150.0,b,0.0,True,1.1,0.9
4254,4254,154.0,b,0.0,True,1.1,0.9
4255,4255,220.0,b,0.0,True,1.1,0.9
4256,4256,380.0,b,0.0,True,1.1,0.9
4257,4257,150.0,b,0.0,True,1.1,0.9
4258,4258,150.0,b,0.0,True,1.1,0.9
4259,4259,150.0,b,0.0,True,1.1,0.9
4260,4260,380.0,b,0.0,True,1.1,0.9
4261,4261,150.0,b,0.0,True,1.1,0.9
4262,4262,110.0,b,0.0,True,1.1,0.9
4263,4263,154.0,b,0.0,True,1.1,0.9
4264,4264,150.0,b,0.0,True,1.1,0.9
4265,4265,154.0,b,0.0,True,1.1,0.9
4266,4266,220.0,b,0.0,True,1.1,0.9
4267,4267,220.0,b,0.0,True,1.1,0.9
4268,4268,110.0,b,0.0,True,1.1,0.9
4269,4269,110.0,b,0.0,True,1.1,0.9
4270,4270,110.0,b,0.0,True,1.1,0.9
4271,4271,150.0,b,0.0,True,1.1,0.9
4272,4272,110.0,b,0.0,True,1.1,0.9
4273,4273,220.0,b,0.0,True,1.1,0.9
4274,4274,110.0,b,0.0,True,1.1,0.9
4275,4275,380.0,b,0.0,True,1.1,0.9
4276,4276,150.0,b,0.0,True,1.1,0.9
4277,4277,154.0,b,0.0,True,1.1,0.9
4278,4278,220.0,b,0.0,True,1.1,0.9
4279,4279,110.0,b,0.0,True,1.1,0.9
4280,4280,220.0,b,0.0,True,1.1,0.9
4281,4281,110.0,b,0.0,True,1.1,0.9
4282,4282,220.0,b,0.0,True,1.1,0.9
4283,4283,220.0,b,0.0,True,1.1,0.9
4284,4284,380.0,b,0.0,True,1.1,0.9
4285,4285,150.0,b,0.0,True,1.1,0.9
4286,4286,150.0,b,0.0,True,1.1,0.9
4287,4287,220.0,b,0.0,True,1.1,0.9
4288,4288,150.0,b,0.0,True,1.1,0.9
4289,4289,380.0,b,0.0,True,1.1,0.9
4290,4290,220.0,b,0.0,True,1.1,0.9
4291,4291,154.0,b,0.0,True,1.1,0.9
4292,4292,220.0,b,0.0,True,1.1,0.9
4293,4293,380.0,b,0.0,True,1.1,0.9
4294,4294,150.0,b,0.0,True,1.1,0.9
4295,4295,380.0,b,0.0,True,1.1,0.9
4296,4296,110.0,b,0.0,True,1.1,0.9
4297,4297,380.0,b,0.0,True,1.1,0.9
4298,4298,150.0,b,0.0,True,1.1,0.9
4299,4299,220.0,b,0.0,True,1.1,0.9
4300,4300,220.0,b,0.0,True,1.1,0.9
4301,4301,110.0,b,0.0,True,1.1,0.9
4302,4302,154.0,b,0.0,True,1.1,0.9
4303,4303,110.0,b,0.0,True,1.1,0.9
4304,4304,400.0,b,0.0,True,1.1,0.9
4305,4305,380.0,b,0.0,True,1.1,0.9
4306,4306,110.0,b,0.0,True,1.1,0.9
4307,4307,154.0,b,0.0,True,1.1,0.9
4308,4308,110.0,b,0.0,True,1.1,0.9
4309,4309,220.0,b,0.0,True,1.1,0.9
4310,4310,110.0,b,0.0,True,1.1,0.9
4311,4311,110.0,b,0.0,True,1.1,0.9
4312,4312,220.0,b,0.0,True,1.1,0.9
4313,4313,220.0,b,0.0,True,1.1,0.9
4314,4314,380.0,b,0.0,True,1.1,0.9
4315,4315,150.0,b,0.0,True,1.1,0.9
4316,4316,220.0,b,0.0,True,1.1,0.9
4317,4317,110.0,b,0.0,True,1.1,0.9
4318,4318,154.0,b,0.0,True,1.1,0.9
4319,4319,220.0,b,0.0,True,1.1,0.9
4320,4320,150.0,b,0.0,True,1.1,0.9
4321,4321,110.0,b,0.0,True,1.1,0.9
4322,4322,380.0,b,0.0,True,1.1,0.9
4323,4323,220.0,b,0.0,True,1.1,0.9
4324,4324,380.0,b,0.0,True,1.1,0.9
4325,4325,110.0,b,0.0,True,1.1,0.9
4326,4326,220.0,b,0.0,True,1.1,0.9
4327,4327,150.0,b,0.0,True,1.1,0.9
4328,4328,110.0,b,0.0,True,1.1,0.9
4329,4329,380.0,b,0.0,True,1.1,0.9
4330,4330,220.0,b,0.0,True,1.1,0.9
4331,4331,380.0,b,0.0,True,1.1,0.9
4332,4332,220.0,b,0.0,True,1.1,0.9
4333,4333,380.0,b,0.0,True,1.1,0.9
4334,4334,380.0,b,0.0,True,1.1,0.9
4335,4335,220.0,b,0.0,True,1.1,0.9
4336,4336,380.0,b,0.0,True,1.1,0.9
4337,4337,220.0,b,0.0,True,1.1,0.9
4338,4338,380.0,b,0.0,True,1.1,0.9
4339,4339,220.0,b,0.0,True,1.1,0.9
4340,4340,110.0,b,0.0,True,1.1,0.9
4341,4341,220.0,b,0.0,True,1.1,0.9
4342,4342,110.0,b,0.0,True,1.1,0.9
4343,4343,150.0,b,0.0,True,1.1,0.9
4344,4344,380.0,b,0.0,True,1.1,0.9
4345,4345,380.0,b,0.0,True,1.3,0.7
4346,4346,154.0,b,0.0,True,1.1,0.9
4347,4347,220.0,b,0.0,True,1.1,0.9
4348,4348,380.0,b,0.0,True,1.1,0.9
4349,4349,220.0,b,0.0,True,1.1,0.9
4350,4350,110.0,b,0.0,True,1.1,0.9
4351,4351,220.0,b,0.0,True,1.1,0.9
4352,4352,220.0,b,0.0,True,1.1,0.9
4353,4353,220.0,b,0.0,True,1.1,0.9
4354,4354,220.0,b,0.0,True,1.1,0.9
4355,4355,110.0,b,0.0,True,1.1,0.9
4356,4356,220.0,b,0.0,True,1.1,0.9
4357,4357,154.0,b,0.0,True,1.1,0.9
4358,4358,110.0,b,0.0,True,1.1,0.9
4359,4359,220.0,b,0.0,True,1.1,0.9
4360,4360,220.0,b,0.0,True,1.1,0.9
4361,4361,150.0,b,0.0,True,1.1,0.9
4362,4362,380.0,b,0.0,True,1.1,0.9
4363,4363,110.0,b,0.0,True,1.1,0.9
4364,4364,150.0,b,0.0,True,1.1,0.9
4365,4365,380.0,b,0.0,True,1.1,0.9
4366,4366,110.0,b,0.0,True,1.1,0.9
4367,4367,220.0,b,0.0,True,1.1,0.9
4368,4368,220.0,b,0.0,True,1.1,0.9
4369,4369,154.0,b,0.0,True,1.1,0.9
4370,4370,220.0,b,0.0,True,1.1,0.9
4371,4371,110.0,b,0.0,True,1.1,0.9
4372,4372,110.0,b,0.0,True,1.1,0.9
4373,4373,150.0,b,0.0,True,1.1,0.9
4374,4374,220.0,b,0.0,True,1.1,0.9
4375,4375,150.0,b,0.0,True,1.1,0.9
4376,4376,154.0,b,0.0,True,1.1,0.9
4377,4377,110.0,b,0.0,True,1.1,0.9
4378,4378,380.0,b,0.0,True,1.1,0.9
4379,4379,150.0,b,0.0,True,1.1,0.9
4380,4380,380.0,b,0.0,True,1.1,0.9
4381,4381,110.0,b,0.0,True,1.1,0.9
4382,4382,110.0,b,0.0,True,1.1,0.9
4383,4383,110.0,b,0.0,True,1.1,0.9
4384,4384,110.0,b,0.0,True,1.1,0.9
4385,4385,154.0,b,0.0,True,1.1,0.9
4386,4386,110.0,b,0.0,True,1.1,0.9
4387,4387,220.0,b,0.0,True,1.1,0.9
4388,4388,380.0,b,0.0,True,1.1,0.9
4389,4389,380.0,b,0.0,True,1.1,0.9
4390,4390,110.0,b,0.0,True,1.1,0.9
4391,4391,220.0,b,0.0,True,1.1,0.9
4392,4392,380.0,b,0.0,True,1.1,0.9
4393,4393,380.0,b,0.0,True,1.1,0.9
4394,4394,220.0,b,0.0,True,1.1,0.9
4395,4395,380.0,b,0.0,True,1.3,0.7
4396,4396,220.0,b,0.0,True,1.1,0.9
4397,4397,380.0,b,0.0,True,1.1,0.9
4398,4398,110.0,b,0.0,True,1.1,0.9
4399,4399,380.0,b,0.0,True,1.1,0.9
4400,4400,220.0,b,0.0,True,1.1,0.9
4401,4401,220.0,b,0.0,True,1.1,0.9
4402,4402,110.0,b,0.0,True,1.1,0.9
4403,4403,150.0,b,0.0,True,1.1,0.9
4404,4404,150.0,b,0.0,True,1.1,0.9
4405,4405,110.0,b,0.0,True,1.1,0.9
4406,4406,380.0,b,0.0,True,1.1,0.9
4407,4407,110.0,b,0.0,True,1.1,0.9
4408,4408,150.0,b,0.0,True,1.1,0.9
4409,4409,220.0,b,0.0,True,1.1,0.9
4410,4410,220.0,b,0.0,True,1.1,0.9
4411,4411,154.0,b,0.0,True,1.1,0.9
4412,4412,150.0,b,0.0,True,1.1,0.9
4413,4413,380.0,b,0.0,True,1.1,0.9
4414,4414,110.0,b,0.0,True,1.1,0.9
4415,4415,220.0,b,0.0,True,1.1,0.9
4416,4416,220.0,b,0.0,True,1.1,0.9
4417,4417,220.0,b,0.0,True,1.1,0.9
4418,4418,380.0,b,0.0,True,1.1,0.9
4419,4419,154.0,b,0.0,True,1.1,0.9
4420,4420,110.0,b,0.0,True,1.1,0.9
4421,4421,150.0,b,0.0,True,1.1,0.9
4422,4422,150.0,b,0.0,True,1.1,0.9
4423,4423,220.0,b,0.0,True,1.1,0.9
4424,4424,220.0,b,0.0,True,1.1,0.9
4425,4425,220.0,b,0.0,True,1.1,0.9
4426,4426,150.0,b,0.0,True,1.1,0.9
4427,4427,220.0,b,0.0,True,1.1,0.9
4428,4428,154.0,b,0.0,True,1.1,0.9
4429,4429,220.0,b,0.0,True,1.1,0.9
4430,4430,150.0,b,0.0,True,1.1,0.9
4431,4431,220.0,b,0.0,True,1.1,0.9
4432,4432,380.0,b,0.0,True,1.1,0.9
4433,4433,220.0,b,0.0,True,1.1,0.9
4434,4434,380.0,b,0.0,True,1.1,0.9
4435,4435,380.0,b,0.0,True,1.1,0.9
4436,4436,220.0,b,0.0,True,1.1,0.9
4437,4437,110.0,b,0.0,True,1.1,0.9
4438,4438,110.0,b,0.0,True,1.1,0.9
4439,4439,150.0,b,0.0,True,1.1,0.9
4440,4440,110.0,b,0.0,True,1.1,0.9
4441,4441,380.0,b,0.0,True,1.1,0.9
4442,4442,110.0,b,0.0,True,1.1,0.9
4443,4443,110.0,b,0.0,True,1.1,0.9
4444,4444,380.0,b,0.0,True,1.1,0.9
4445,4445,380.0,b,0.0,True,1.1,0.9
4446,4446,380.0,b,0.0,True,1.3,0.7
4447,4447,220.0,b,0.0,True,1.1,0.9
4448,4448,154.0,b,0.0,True,1.1,0.9
4449,4449,220.0,b,0.0,True,1.1,0.9
4450,4450,110.0,b,0.0,True,1.1,0.9
4451,4451,154.0,b,0.0,True,1.1,0.9
4452,4452,220.0,b,0.0,True,1.1,0.9
4453,4453,220.0,b,0.0,True,1.1,0.9
4454,4454,400.0,b,0.0,True,1.1,0.9
4455,4455,150.0,b,0.0,True,1.1,0.9
4456,4456,154.0,b,0.0,True,1.1,0.9
4457,4457,400.0,b,0.0,True,1.1,0.9
4458,4458,154.0,b,0.0,True,1.1,0.9
4459,4459,380.0,b,0.0,True,1.3,0.7
4460,4460,150.0,b,0.0,True,1.1,0.9
4461,4461,110.0,b,0.0,True,1.1,0.9
4462,4462,220.0,b,0.0,True,1.1,0.9
4463,4463,150.0,b,0.0,True,1.1,0.9
4464,4464,110.0,b,0.0,True,1.1,0.9
4465,4465,220.0,b,0.0,True,1.1,0.9
4466,4466,220.0,b,0.0,True,1.1,0.9
4467,4467,220.0,b,0.0,True,1.1,0.9
4468,4468,400.0,b,0.0,True,1.1,0.9
4469,4469,220.0,b,0.0,True,1.1,0.9
4470,4470,220.0,b,0.0,True,1.1,0.9
4471,4471,380.0,b,0.0,True,1.1,0.9
4472,4472,150.0,b,0.0,True,1.1,0.9
4473,4473,380.0,b,0.0,True,1.1,0.9
4474,4474,150.0,b,0.0,True,1.1,0.9
4475,4475,150.0,b,0.0,True,1.1,0.9
4476,4476,150.0,b,0.0,True,1.1,0.9
4477,4477,380.0,b,0.0,True,1.1,0.9
4478,4478,150.0,b,0.0,True,1.1,0.9
4479,4479,220.0,b,0.0,True,1.1,0.9
4480,4480,220.0,b,0.0,True,1.1,0.9
4481,4481,220.0,b,0.0,True,1.1,0.9
4482,4482,150.0,b,0.0,True,1.1,0.9
4483,4483,220.0,b,0.0,True,1.1,0.9
4484,4484,380.0,b,0.0,True,1.1,0.9
4485,4485,110.0,b,0.0,True,1.1,0.9
4486,4486,380.0,b,0.0,True,1.1,0.9
4487,4487,220.0,b,0.0,True,1.1,0.9
4488,4488,220.0,b,0.0,True,1.1,0.9
4489,4489,220.0,b,0.0,True,1.1,0.9
4490,4490,220.0,b,0.0,True,1.1,0.9
4491,4491,380.0,b,0.0,True,1.1,0.9
4492,4492,220.0,b,0.0,True,1.1,0.9
4493,4493,380.0,b,0.0,True,1.1,0.9
4494,4494,150.0,b,0.0,True,1.1,0.9
4495,4495,220.0,b,0.0,True,1.1,0.9
4496,4496,110.0,b,0.0,True,1.1,0.9
4497,4497,380.0,b,0.0,True,1.1,0.9
4498,4498,220.0,b,0.0,True,1.1,0.9
4499,4499,380.0,b,0.0,True,1.1,0.9
4500,4500,380.0,b,0.0,True,1.1,0.9
4501,4501,220.0,b,0.0,True,1.1,0.9
4502,4502,110.0,b,0.0,True,1.1,0.9
4503,4503,220.0,b,0.0,True,1.1,0.9
4504,4504,220.0,b,0.0,True,1.1,0.9
4505,4505,220.0,b,0.0,True,1.1,0.9
4506,4506,380.0,b,0.0,True,1.1,0.9
4507,4507,150.0,b,0.0,True,1.1,0.9
4508,4508,150.0,b,0.0,True,1.1,0.9
4509,4509,220.0,b,0.0,True,1.1,0.9
4510,4510,220.0,b,0.0,True,1.1,0.9
4511,4511,380.0,b,0.0,True,1.1,0.9
4512,4512,220.0,b,0.0,True,1.1,0.9
4513,4513,154.0,b,0.0,True,1.1,0.9
4514,4514,110.0,b,0.0,True,1.1,0.9
4515,4515,220.0,b,0.0,True,1.1,0.9
4516,4516,154.0,b,0.0,True,1.1,0.9
4517,4517,110.0,b,0.0,True,1.1,0.9
4518,4518,400.0,b,0.0,True,1.1,0.9
4519,4519,220.0,b,0.0,True,1.1,0.9
4520,4520,380.0,b,0.0,True,1.1,0.9
4521,4521,220.0,b,0.0,True,1.1,0.9
4522,4522,154.0,b,0.0,True,1.1,0.9
4523,4523,154.0,b,0.0,True,1.1,0.9
4524,4524,220.0,b,0.0,True,1.1,0.9
4525,4525,220.0,b,0.0,True,1.1,0.9
4526,4526,150.0,b,0.0,True,1.1,0.9
4527,4527,150.0,b,0.0,True,1.1,0.9
4528,4528,220.0,b,0.0,True,1.1,0.9
4529,4529,154.0,b,0.0,True,1.1,0.9
4530,4530,150.0,b,0.0,True,1.1,0.9
4531,4531,110.0,b,0.0,True,1.1,0.9
4532,4532,380.0,b,0.0,True,1.3,0.7
4533,4533,110.0,b,0.0,True,1.1,0.9
4534,4534,380.0,b,0.0,True,1.1,0.9
4535,4535,110.0,b,0.0,True,1.1,0.9
4536,4536,110.0,b,0.0,True,1.1,0.9
4537,4537,110.0,b,0.0,True,1.1,0.9
4538,4538,110.0,b,0.0,True,1.1,0.9
4539,4539,220.0,b,0.0,True,1.1,0.9
4540,4540,380.0,b,0.0,True,1.1,0.9
4541,4541,380.0,b,0.0,True,1.1,0.9
4542,4542,380.0,b,0.0,True,1.1,0.9
4543,4543,220.0,b,0.0,True,1.1,0.9
4544,4544,150.0,b,0.0,True,1.1,0.9
4545,4545,110.0,b,0.0,True,1.1,0.9
4546,4546,110.0,b,0.0,True,1.1,0.9
4547,4547,110.0,b,0.0,True,1.1,0.9
4548,4548,220.0,b,0.0,True,1.1,0.9
4549,4549,380.0,b,0.0,True,1.1,0.9
4550,4550,150.0,b,0.0,True,1.1,0.9
4551,4551,154.0,b,0.0,True,1.1,0.9
4552,4552,220.0,b,0.0,True,1.1,0.9
4553,4553,220.0,b,0.0,True,1.1,0.9
4554,4554,110.0,b,0.0,True,1.1,0.9
4555,4555,220.0,b,0.0,True,1.1,0.9
4556,4556,220.0,b,0.0,True,1.1,0.9
4557,4557,110.0,b,0.0,True,1.1,0.9
4558,4558,110.0,b,0.0,True,1.1,0.9
4559,4559,110.0,b,0.0,True,1.1,0.9
4560,4560,380.0,b,0.0,True,1.1,0.9
4561,4561,220.0,b,0.0,True,1.1,0.9
4562,4562,110.0,b,0.0,True,1.1,0.9
4563,4563,220.0,b,0.0,True,1.1,0.9
4564,4564,150.0,b,0.0,True,1.1,0.9
4565,4565,220.0,b,0.0,True,1.1,0.9
4566,4566,400.0,b,0.0,True,1.1,0.9
4567,4567,150.0,b,0.0,True,1.1,0.9
4568,4568,220.0,b,0.0,True,1.1,0.9
4569,4569,110.0,b,0.0,True,1.1,0.9
4570,4570,380.0,b,0.0,True,1.1,0.9
4571,4571,220.0,b,0.0,True,1.1,0.9
4572,4572,154.0,b,0.0,True,1.1,0.9
4573,4573,220.0,b,0.0,True,1.1,0.9
4574,4574,110.0,b,0.0,True,1.1,0.9
4575,4575,380.0,b,0.0,True,1.1,0.9
4576,4576,150.0,b,0.0,True,1.1,0.9
4577,4577,380.0,b,0.0,True,1.1,0.9
4578,4578,150.0,b,0.0,True,1.1,0.9
4579,4579,220.0,b,0.0,True,1.1,0.9
4580,4580,220.0,b,0.0,True,1.1,0.9
4581,4581,154.0,b,0.0,True,1.1,0.9
4582,4582,110.0,b,0.0,True,1.1,0.9
4583,4583,110.0,b,0.0,True,1.1,0.9
4584,4584,110.0,b,0.0,True,1.1,0.9
4585,4585,150.0,b,0.0,True,1.1,0.9
4586,4586,110.0,b,0.0,True,1.1,0.9
4587,4587,380.0,b,0.0,True,1.1,0.9
4588,4588,150.0,b,0.0,True,1.1,0.9
4589,4589,150.0,b,0.0,True,1.1,0.9
4590,4590,110.0,b,0.0,True,1.1,0.9
4591,4591,220.0,b,0.0,True,1.1,0.9
4592,4592,220.0,b,0.0,True,1.1,0.9
4593,4593,380.0,b,0.0,True,1.1,0.9
4594,4594,220.0,b,0.0,True,1.1,0.9
4595,4595,110.0,b,0.0,True,1.1,0.9
4596,4596,220.0,b,0.0,True,1.1,0.9
4597,4597,380.0,b,0.0,True,1.1,0.9
4598,4598,110.0,b,0.0,True,1.1,0.9
4599,4599,380.0,b,0.0,True,1.1,0.9
4600,4600,150.0,b,0.0,True,1.1,0.9
4601,4601,380.0,b,0.0,True,1.3,0.7
4602,4602,220.0,b,0.0,True,1.1,0.9
4603,4603,150.0,b,0.0,True,1.1,0.9
4604,4604,110.0,b,0.0,True,1.1,0.9
4605,4605,380.0,b,0.0,True,1.1,0.9
4606,4606,110.0,b,0.0,True,1.1,0.9
4607,4607,154.0,b,0.0,True,1.1,0.9
4608,4608,154.0,b,0.0,True,1.1,0.9
4609,4609,380.0,b,0.0,True,1.1,0.9
4610,4610,154.0,b,0.0,True,1.1,0.9
4611,4611,110.0,b,0.0,True,1.1,0.9
4612,4612,400.0,b,0.0,True,1.1,0.9
4613,4613,110.0,b,0.0,True,1.1,0.9
4614,4614,220.0,b,0.0,True,1.1,0.9
4615,4615,150.0,b,0.0,True,1.1,0.9
4616,4616,110.0,b,0.0,True,1.1,0.9
4617,4617,110.0,b,0.0,True,1.1,0.9
4618,4618,150.0,b,0.0,True,1.1,0.9
4619,4619,380.0,b,0.0,True,1.3,0.7
4620,4620,150.0,b,0.0,True,1.1,0.9
4621,4621,220.0,b,0.0,True,1.1,0.9
4622,4622,380.0,b,0.0,True,1.1,0.9
4623,4623,220.0,b,0.0,True,1.1,0.9
4624,4624,110.0,b,0.0,True,1.1,0.9
4625,4625,154.0,b,0.0,True,1.1,0.9
4626,4626,154.0,b,0.0,True,1.1,0.9
4627,4627,154.0,b,0.0,True,1.1,0.9
4628,4628,154.0,b,0.0,True,1.1,0.9
4629,4629,154.0,b,0.0,True,1.1,0.9
4630,4630,220.0,b,0.0,True,1.1,0.9
4631,4631,220.0,b,0.0,True,1.1,0.9
4632,4632,154.0,b,0.0,True,1.1,0.9
4633,4633,380.0,b,0.0,True,1.1,0.9
4634,4634,110.0,b,0.0,True,1.1,0.9
4635,4635,110.0,b,0.0,True,1.1,0.9
4636,4636,380.0,b,0.0,True,1.1,0.9
4637,4637,380.0,b,0.0,True,1.1,0.9
4638,4638,110.0,b,0.0,True,1.1,0.9
4639,4639,154.0,b,0.0,True,1.1,0.9
4640,4640,110.0,b,0.0,True,1.1,0.9
4641,4641,150.0,b,0.0,True,1.1,0.9
4642,4642,110.0,b,0.0,True,1.1,0.9
4643,4643,380.0,b,0.0,True,1.1,0.9
4644,4644,380.0,b,0.0,True,1.1,0.9
4645,4645,220.0,b,0.0,True,1.1,0.9
4646,4646,380.0,b,0.0,True,1.1,0.9
4647,4647,110.0,b,0.0,True,1.1,0.9
4648,4648,110.0,b,0.0,True,1.1,0.9
4649,4649,220.0,b,0.0,True,1.1,0.9
4650,4650,220.0,b,0.0,True,1.1,0.9
4651,4651,380.0,b,0.0,True,1.1,0.9
4652,4652,110.0,b,0.0,True,1.1,0.9
4653,4653,154.0,b,0.0,True,1.1,0.9
4654,4654,110.0,b,0.0,True,1.1,0.9
4655,4655,220.0,b,0.0,True,1.1,0.9
4656,4656,220.0,b,0.0,True,1.1,0.9
4657,4657,220.0,b,0.0,True,1.1,0.9
4658,4658,150.0,b,0.0,True,1.1,0.9
4659,4659,110.0,b,0.0,True,1.1,0.9
4660,4660,220.0,b,0.0,True,1.1,0.9
4661,4661,380.0,b,0.0,True,1.1,0.9
4662,4662,220.0,b,0.0,True,1.1,0.9
4663,4663,110.0,b,0.0,True,1.1,0.9
4664,4664,150.0,b,0.0,True,1.1,0.9
4665,4665,220.0,b,0.0,True,1.1,0.9
4666,4666,110.0,b,0.0,True,1.1,0.9
4667,4667,110.0,b,0.0,True,1.1,0.9
4668,4668,110.0,b,0.0,True,1.1,0.9
4669,4669,380.0,b,0.0,True,1.1,0.9
4670,4670,110.0,b,0.0,True,1.1,0.9
4671,4671,220.0,b,0.0,True,1.1,0.9
4672,4672,150.0,b,0.0,True,1.1,0.9
4673,4673,220.0,b,0.0,True,1.1,0.9
4674,4674,220.0,b,0.0,True,1.1,0.9
4675,4675,380.0,b,0.0,True,1.3,0.7
4676,4676,220.0,b,0.0,True,1.1,0.9
4677,4677,110.0,b,0.0,True,1.1,0.9
4678,4678,220.0,b,0.0,True,1.1,0.9
4679,4679,380.0,b,0.0,True,1.1,0.9
4680,4680,380.0,b,0.0,True,1.1,0.9
4681,4681,110.0,b,0.0,True,1.1,0.9
4682,4682,220.0,b,0.0,True,1.1,0.9
4683,4683,110.0,b,0.0,True,1.1,0.9
4684,4684,220.0,b,0.0,True,1.1,0.9
4685,4685,110.0,b,0.0,True,1.1,0.9
4686,4686,150.0,b,0.0,True,1.1,0.9
4687,4687,400.0,b,0.0,True,1.1,0.9
4688,4688,220.0,b,0.0,True,1.1,0.9
4689,4689,380.0,b,0.0,True,1.1,0.9
4690,4690,150.0,b,0.0,True,1.3,0.7
4691,4691,150.0,b,0.0,True,1.1,0.9
4692,4692,110.0,b,0.0,True,1.1,0.9
4693,4693,110.0,b,0.0,True,1.1,0.9
4694,4694,220.0,b,0.0,True,1.1,0.9
4695,4695,110.0,b,0.0,True,1.1,0.9
4696,4696,380.0,b,0.0,True,1.3,0.7
4697,4697,110.0,b,0.0,True,1.1,0.9
4698,4698,150.0,b,0.0,True,1.1,0.9
4699,4699,220.0,b,0.0,True,1.1,0.9
4700,4700,380.0,b,0.0,True,1.1,0.9
4701,4701,220.0,b,0.0,True,1.1,0.9
4702,4702,110.0,b,0.0,True,1.1,0.9
4703,4703,380.0,b,0.0,True,1.1,0.9
4704,4704,110.0,b,0.0,True,1.1,0.9
4705,4705,380.0,b,0.0,True,1.1,0.9
4706,4706,150.0,b,0.0,True,1.1,0.9
4707,4707,110.0,b,0.0,True,1.1,0.9
4708,4708,380.0,b,0.0,True,1.1,0.9
4709,4709,220.0,b,0.0,True,1.1,0.9
4710,4710,220.0,b,0.0,True,1.1,0.9
4711,4711,220.0,b,0.0,True,1.1,0.9
4712,4712,110.0,b,0.0,True,1.1,0.9
4713,4713,380.0,b,0.0,True,1.1,0.9
4714,4714,220.0,b,0.0,True,1.1,0.9
4715,4715,220.0,b,0.0,True,1.1,0.9
4716,4716,380.0,b,0.0,True,1.1,0.9
4717,4717,380.0,b,0.0,True,1.1,0.9
4718,4718,220.0,b,0.0,True,1.1,0.9
4719,4719,150.0,b,0.0,True,1.1,0.9
4720,4720,150.0,b,0.0,True,1.1,0.9
4721,4721,154.0,b,0.0,True,1.1,0.9
4722,4722,380.0,b,0.0,True,1.1,0.9
4723,4723,150.0,b,0.0,True,1.1,0.9
4724,4724,220.0,b,0.0,True,1.1,0.9
4725,4725,110.0,b,0.0,True,1.1,0.9
4726,4726,110.0,b,0.0,True,1.1,0.9
4727,4727,220.0,b,0.0,True,1.1,0.9
4728,4728,220.0,b,0.0,True,1.1,0.9
4729,4729,150.0,b,0.0,True,1.1,0.9
4730,4730,150.0,b,0.0,True,1.1,0.9
4731,4731,380.0,b,0.0,True,1.1,0.9
4732,4732,380.0,b,0.0,True,1.1,0.9
4733,4733,380.0,b,0.0,True,1.1,0.9
4734,4734,380.0,b,0.0,True,1.1,0.9
4735,4735,380.0,b,0.0,True,1.1,0.9
4736,4736,380.0,b,0.0,True,1.1,0.9
4737,4737,220.0,b,0.0,True,1.1,0.9
4738,4738,110.0,b,0.0,True,1.1,0.9
4739,4739,110.0,b,0.0,True,1.1,0.9
4740,4740,110.0,b,0.0,True,1.1,0.9
4741,4741,380.0,b,0.0,True,1.1,0.9
4742,4742,150.0,b,0.0,True,1.1,0.9
4743,4743,220.0,b,0.0,True,1.1,0.9
4744,4744,220.0,b,0.0,True,1.1,0.9
4745,4745,220.0,b,0.0,True,1.1,0.9
4746,4746,220.0,b,0.0,True,1.1,0.9
4747,4747,220.0,b,0.0,True,1.1,0.9
4748,4748,154.0,b,0.0,True,1.1,0.9
4749,4749,220.0,b,0.0,True,1.1,0.9
4750,4750,150.0,b,0.0,True,1.1,0.9
4751,4751,220.0,b,0.0,True,1.1,0.9
4752,4752,220.0,b,0.0,True,1.1,0.9
4753,4753,220.0,b,0.0,True,1.1,0.9
4754,4754,154.0,b,0.0,True,1.1,0.9
4755,4755,110.0,b,0.0,True,1.1,0.9
4756,4756,150.0,b,0.0,True,1.1,0.9
4757,4757,380.0,b,0.0,True,1.1,0.9
4758,4758,110.0,b,0.0,True,1.1,0.9
4759,4759,110.0,b,0.0,True,1.1,0.9
4760,4760,220.0,b,0.0,True,1.1,0.9
4761,4761,150.0,b,0.0,True,1.1,0.9
4762,4762,110.0,b,0.0,True,1.1,0.9
4763,4763,110.0,b,0.0,True,1.1,0.9
4764,4764,220.0,b,0.0,True,1.1,0.9
4765,4765,380.0,b,0.0,True,1.1,0.9
4766,4766,110.0,b,0.0,True,1.1,0.9
4767,4767,154.0,b,0.0,True,1.1,0.9
4768,4768,154.0,b,0.0,True,1.1,0.9
4769,4769,220.0,b,0.0,True,1.1,0.9
