bus,name,q_mvar,p_mw,vn_kv,step,max_step,in_service
4699,,-5.32,0.0,220.0,1,1,True
4701,,-10.0,0.0,220.0,1,1,True
4702,,-0.28,0.0,110.0,1,1,True
4703,,-30.256205,0.304554,380.0,1,1,True
4704,,-0.76,0.0,110.0,1,1,True
4705,,-20.81,0.0,380.0,1,1,True
4706,,-1.74,0.0,150.0,1,1,True
4708,,-27.85,0.0,380.0,1,1,True
4709,,-8.59,0.0,220.0,1,1,True
4710,,-16.11,0.0,220.0,1,1,True
4711,,-5.986272,0.073728,220.0,1,1,True
4712,,-0.39,0.0,110.0,1,1,True
4713,,-13.16,0.0,380.0,1,1,True
4714,,-23.37,0.0,220.0,1,1,True
4715,,-10.880889,0.181549,220.0,1,1,True
4716,,-46.25,0.0,380.0,1,1,True
4717,,-93.82000000000001,0.0,380.0,1,1,True
4718,,-0.02,0.0,220.0,1,1,True
4719,,-4.51,0.0,150.0,1,1,True
4720,,-6.11,0.0,150.0,1,1,True
4721,,-11.38,0.0,154.0,1,1,True
4722,,-35.78,0.0,380.0,1,1,True
4724,,-4.15,0.0,220.0,1,1,True
4725,,-0.76,0.0,110.0,1,1,True
4726,,-0.53,0.0,110.0,1,1,True
4727,,-1.34,0.0,220.0,1,1,True
4728,,-2.38,0.0,220.0,1,1,True
4729,,-0.81,0.0,150.0,1,1,True
4730,,-2.42,0.0,150.0,1,1,True
4731,,-55.711068,0.132526,380.0,1,1,True
4733,,-25.339116,0.0,380.0,1,1,True
4734,,-13.59,0.0,380.0,1,1,True
4735,,-43.903596,0.099501,380.0,1,1,True
4736,,-0.69,0.0,380.0,1,1,True
4737,,-5.11,0.0,220.0,1,1,True
4740,,-0.24,0.0,110.0,1,1,True
4741,,-2.03,0.0,380.0,1,1,True
4742,,-0.46,0.0,150.0,1,1,True
4743,,-4.81,0.0,220.0,1,1,True
4744,,-3.69,0.0,220.0,1,1,True
4745,,-17.630889,0.181549,220.0,1,1,True
4746,,-6.1,0.0,220.0,1,1,True
4747,,-1.49,0.0,220.0,1,1,True
4749,,-5.17,0.0,220.0,1,1,True
4751,,-3.62,0.0,220.0,1,1,True
4752,,-1.4,0.0,220.0,1,1,True
4753,,-4.07,0.0,220.0,1,1,True
4755,,-1.14,0.0,110.0,1,1,True
4756,,-0.51,0.0,150.0,1,1,True
4758,,-0.21,0.0,110.0,1,1,True
4759,,-0.99,0.0,110.0,1,1,True
4760,,-1.91,0.0,220.0,1,1,True
4761,,-0.65,0.0,150.0,1,1,True
4762,,-1.02,0.0,110.0,1,1,True
4763,,-0.65,0.0,110.0,1,1,True
4764,,-0.43,0.0,220.0,1,1,True
4765,,-53.85,0.0,380.0,1,1,True
4766,,-1.04,0.0,110.0,1,1,True
4767,,-3.89,0.0,154.0,1,1,True
4768,,-25.04,0.0,154.0,1,1,True
4769,,-1.07,0.0,220.0,1,1,True
4770,,-1.32,0.0,150.0,1,1,True
4773,,-2.19,0.0,150.0,1,1,True
4774,,-12.56,0.0,220.0,1,1,True
4776,,-1.24,0.0,154.0,1,1,True
4777,,-0.01,0.0,150.0,1,1,True
4778,,-3.52,0.0,380.0,1,1,True
4779,,-0.83,0.0,110.0,1,1,True
4780,,-5.71,0.0,150.0,1,1,True
4781,,-0.1,0.0,150.0,1,1,True
4783,,-2.72,0.0,110.0,1,1,True
4784,,-6.26,0.0,220.0,1,1,True
4785,,-0.37,0.0,380.0,1,1,True
4786,,-7.2,0.0,380.0,1,1,True
4790,,-1.24,0.0,110.0,1,1,True
4791,,-29.91,0.0,150.0,1,1,True
4792,,-19.53,0.0,220.0,1,1,True
4793,,-0.36,0.0,110.0,1,1,True
4794,,-81.29,0.0,380.0,1,1,True
4795,,-2.15,0.0,150.0,1,1,True
4798,,-2.62,0.0,380.0,1,1,True
4799,,-0.34,0.0,150.0,1,1,True
4800,,-66.30157,0.252818,380.0,1,1,True
4801,,-1.61,0.0,110.0,1,1,True
4802,,-2.03,0.0,110.0,1,1,True
4803,,-0.8,0.0,220.0,1,1,True
4805,,-4.14,0.0,220.0,1,1,True
4806,,-34.58,0.0,380.0,1,1,True
4807,,-0.92,0.0,150.0,1,1,True
4808,,-4.24,0.0,220.0,1,1,True
4809,,-3.65,0.07,220.0,1,1,True
4810,,-40.13,0.0,380.0,1,1,True
4811,,-4.75,0.0,154.0,1,1,True
4812,,-2.76,0.0,220.0,1,1,True
4813,,-0.39,0.0,110.0,1,1,True
4814,,-0.15,0.0,110.0,1,1,True
4816,,-81.25,0.0,380.0,1,1,True
4817,,-2.3,0.0,154.0,1,1,True
4819,,-0.06,0.0,120.0,1,1,True
4820,,-0.83,0.0,150.0,1,1,True
4821,,-1.05,0.0,150.0,1,1,True
4824,,-46.7,0.0,380.0,1,1,True
4825,,-11.22,0.0,220.0,1,1,True
4826,,-3.38,0.0,220.0,1,1,True
4828,,-4.23,0.0,220.0,1,1,True
4829,,-25.564419,0.127127,380.0,1,1,True
4830,,-5.22,0.0,220.0,1,1,True
4831,,-31.78,0.0,220.0,1,1,True
4832,,-0.57,0.0,110.0,1,1,True
4835,,-4.95,0.11,380.0,1,1,True
4836,,-0.9,0.0,110.0,1,1,True
4837,,-1.47,0.0,110.0,1,1,True
4839,,-0.41,0.0,380.0,1,1,True
4841,,-15.16,0.0,220.0,1,1,True
4848,,-47.304488,0.684311,380.0,1,1,True
4850,,-0.29,0.0,110.0,1,1,True
4851,,-30.04,0.0,220.0,1,1,True
4852,,-12.98,0.0,150.0,1,1,True
4853,,-2.47,0.0,220.0,1,1,True
4854,,-19.86,0.0,220.0,1,1,True
4855,,-8.39,0.0,220.0,1,1,True
4856,,-0.87,0.0,110.0,1,1,True
4857,,-53.97,0.0,380.0,1,1,True
4858,,-28.53,0.0,380.0,1,1,True
4859,,-29.32,0.0,380.0,1,1,True
4860,,-7.22,0.09,220.0,1,1,True
4861,,-0.39,0.0,110.0,1,1,True
4863,,-0.05,0.0,220.0,1,1,True
4864,,-0.51,0.0,380.0,1,1,True
4865,,-8.06,0.0,380.0,1,1,True
4866,,-0.49,0.0,220.0,1,1,True
4867,,-2.88,0.0,150.0,1,1,True
4868,,-8.1,0.0,220.0,1,1,True
4869,,-5.31,0.0,154.0,1,1,True
4871,,-0.79,0.0,110.0,1,1,True
4872,,-8.13,0.0,220.0,1,1,True
4873,,-6.85,0.0,220.0,1,1,True
4874,,-2.74,0.0,220.0,1,1,True
4875,,-12.62,0.0,220.0,1,1,True
4876,,-1.48,0.0,110.0,1,1,True
4877,,-0.48,0.0,110.0,1,1,True
4878,,-3.48,0.0,380.0,1,1,True
4880,,-4.97,0.0,110.0,1,1,True
4882,,-1.26,0.0,150.0,1,1,True
4883,,-9.77,0.0,380.0,1,1,True
4884,,-1.23,0.0,220.0,1,1,True
4885,,-3.08,0.0,380.0,1,1,True
4886,,-3.77,0.0,150.0,1,1,True
4887,,-11.96,0.0,400.0,1,1,True
4888,,-6.47,0.0,220.0,1,1,True
4889,,-6.3,0.0,220.0,1,1,True
4890,,-1.74,0.0,154.0,1,1,True
4892,,-39.21,0.0,380.0,1,1,True
4893,,-0.68,0.0,110.0,1,1,True
4894,,-0.5,0.0,150.0,1,1,True
4895,,-4.5,0.0,220.0,1,1,True
4897,,-0.1,0.0,154.0,1,1,True
4898,,-12.76,0.12,220.0,1,1,True
4900,,-0.88,0.0,110.0,1,1,True
4901,,-0.5,0.0,110.0,1,1,True
4902,,-220.46,0.0,380.0,1,1,True
4903,,-16.89,0.0,220.0,1,1,True
4904,,-1.12,0.0,110.0,1,1,True
4905,,-19.08,0.0,220.0,1,1,True
4906,,-2.69,0.0,220.0,1,1,True
4907,,-11.56,0.0,220.0,1,1,True
4908,,-17.73,0.0,380.0,1,1,True
4909,,-0.95,0.0,220.0,1,1,True
4910,,-1.09,0.0,150.0,1,1,True
4911,,-0.45,0.0,220.0,1,1,True
4912,,-0.25,0.0,150.0,1,1,True
4913,,-34.66,0.0,220.0,1,1,True
4914,,-0.31,0.0,150.0,1,1,True
4915,,-0.94,0.0,110.0,1,1,True
4916,,-58.47,0.0,400.0,1,1,True
4918,,-7.61,0.0,150.0,1,1,True
4919,,-145.62,0.0,400.0,1,1,True
4920,,-18.54,0.0,380.0,1,1,True
4921,,-2.57,0.0,380.0,1,1,True
4922,,-26.0,0.0,380.0,1,1,True
4924,,-0.3,0.0,220.0,1,1,True
4925,,-10.69,0.0,380.0,1,1,True
4926,,-1.24,0.0,154.0,1,1,True
4927,,-23.59,0.0,380.0,1,1,True
4928,,-50.913893,0.070441,380.0,1,1,True
4929,,-0.16,0.0,110.0,1,1,True
4932,,-1.02,0.0,150.0,1,1,True
4933,,-0.77,0.0,110.0,1,1,True
4934,,-15.76,0.0,220.0,1,1,True
4935,,-48.6,0.0,220.0,1,1,True
4936,,-0.42,0.0,110.0,1,1,True
4938,,-0.37,0.0,220.0,1,1,True
4939,,-5.5,0.0,150.0,1,1,True
4940,,-11.54,0.0,220.0,1,1,True
4941,,-3.72,0.0,220.0,1,1,True
4942,,-0.83,0.0,380.0,1,1,True
4945,,-46.92,0.0,380.0,1,1,True
4946,,-5.21,0.0,220.0,1,1,True
4947,,-5.15,0.0,220.0,1,1,True
4949,,-49.0,0.0,220.0,1,1,True
4950,,-7.65,0.0,220.0,1,1,True
4952,,-2.7,0.0,220.0,1,1,True
4955,,-0.99,0.0,220.0,1,1,True
4957,,-1.94,0.0,220.0,1,1,True
4959,,-0.84,0.0,110.0,1,1,True
4960,,-13.59,0.0,220.0,1,1,True
4961,,-0.06,0.0,150.0,1,1,True
4962,,-0.29,0.0,150.0,1,1,True
4963,,-29.32,0.0,380.0,1,1,True
4965,,-5.27,0.0,220.0,1,1,True
4967,,-16.57,0.0,380.0,1,1,True
4969,,-171.931977,0.0,380.0,1,1,True
4970,,-7.73,0.0,220.0,1,1,True
4971,,-4.71,0.0,154.0,1,1,True
4973,,-4.68,0.0,220.0,1,1,True
4975,,-0.1,0.0,110.0,1,1,True
4976,,-24.230889,0.181549,220.0,1,1,True
4977,,-0.31,0.0,150.0,1,1,True
4979,,-3.41,0.0,154.0,1,1,True
4980,,-1.2,0.0,150.0,1,1,True
4981,,-0.53,0.0,110.0,1,1,True
4982,,-16.87,0.0,154.0,1,1,True
4983,,-0.66,0.0,110.0,1,1,True
4984,,-265.721081,0.0,380.0,1,1,True
4985,,-0.19,0.0,110.0,1,1,True
4986,,-0.19,0.0,110.0,1,1,True
4987,,-1.01,0.0,110.0,1,1,True
4988,,-0.25,0.0,110.0,1,1,True
4989,,-3.730444,0.090774,220.0,1,1,True
4990,,-18.07,0.0,380.0,1,1,True
4991,,-1.29,0.0,110.0,1,1,True
4994,,-4.61,0.0,220.0,1,1,True
4996,,-0.06,0.0,220.0,1,1,True
4997,,-1.433772,0.0,220.0,1,1,True
4998,,-4.55,0.0,154.0,1,1,True
4999,,-5.98,0.0,220.0,1,1,True
5000,,-0.62,0.0,110.0,1,1,True
5001,,-4.34,0.0,220.0,1,1,True
5002,,-0.21,0.0,220.0,1,1,True
5005,,-4.23,0.0,150.0,1,1,True
5006,,-40.291745,0.0,380.0,1,1,True
5007,,-23.76,0.0,380.0,1,1,True
5008,,-87.43435,0.27075,380.0,1,1,True
5009,,-3.74,0.0,154.0,1,1,True
5010,,-11.27,0.0,380.0,1,1,True
5011,,-0.52,0.0,110.0,1,1,True
5012,,-1.15,0.0,150.0,1,1,True
5013,,-1.45,0.0,220.0,1,1,True
5014,,-0.17,0.0,110.0,1,1,True
5015,,-8.347383,0.0,380.0,1,1,True
5016,,-1.3,0.0,220.0,1,1,True
5017,,-0.5,0.0,110.0,1,1,True
5020,,-1.98,0.0,220.0,1,1,True
5021,,-0.94,0.0,150.0,1,1,True
5022,,-2.81,0.0,154.0,1,1,True
5023,,-0.52,0.0,110.0,1,1,True
5025,,-20.11,0.0,380.0,1,1,True
5027,,-3.32,0.0,154.0,1,1,True
5028,,-0.96,0.0,110.0,1,1,True
5029,,-1.35,0.0,150.0,1,1,True
5030,,-2.14,0.0,150.0,1,1,True
5031,,-0.74,0.0,110.0,1,1,True
5032,,-2.81,0.0,154.0,1,1,True
5033,,-0.85,0.0,220.0,1,1,True
5034,,-13.25,0.0,380.0,1,1,True
5036,,-0.67,0.0,110.0,1,1,True
5037,,-2.02,0.0,380.0,1,1,True
5038,,-0.14,0.0,110.0,1,1,True
5039,,-11.74,0.0,154.0,1,1,True
5040,,-18.87,0.0,150.0,1,1,True
5041,,-84.57000000000001,0.0,380.0,1,1,True
5043,,-12.01,0.0,380.0,1,1,True
5044,,-0.22,0.0,110.0,1,1,True
5045,,-1.029149,0.07356,220.0,1,1,True
5046,,-0.53,0.0,110.0,1,1,True
5047,,-9.59,0.0,380.0,1,1,True
5048,,-2.05,0.0,220.0,1,1,True
5049,,-18.620889,0.181549,220.0,1,1,True
5051,,-5.173673,0.0,220.0,1,1,True
5052,,-6.37,0.0,150.0,1,1,True
5053,,-135.46,0.0,380.0,1,1,True
5054,,-3.036617,0.263214,220.0,1,1,True
5055,,-4.93,0.0,154.0,1,1,True
5056,,-0.06,0.0,110.0,1,1,True
5057,,-0.04,0.0,150.0,1,1,True
5060,,-3.65,0.0,380.0,1,1,True
5061,,-46.39,0.0,380.0,1,1,True
5063,,-0.46,0.0,110.0,1,1,True
5065,,-4.46,0.0,150.0,1,1,True
5067,,-0.78,0.0,110.0,1,1,True
5068,,-16.68,0.0,220.0,1,1,True
5069,,-1.21,0.0,110.0,1,1,True
5070,,-0.85,0.0,110.0,1,1,True
5071,,-22.93,0.0,150.0,1,1,True
5072,,-1.4,0.0,154.0,1,1,True
5073,,-1.5,0.0,110.0,1,1,True
5075,,-0.97,0.0,110.0,1,1,True
5076,,-4.45,0.0,220.0,1,1,True
5077,,-4.32,0.0,220.0,1,1,True
5078,,-49.26,0.0,400.0,1,1,True
5079,,-0.04,0.0,150.0,1,1,True
5080,,-0.98,0.0,110.0,1,1,True
5081,,-0.4,0.0,110.0,1,1,True
5082,,-0.35,0.0,220.0,1,1,True
5083,,-494.41,0.0,750.0,1,1,True
5084,,-2.67,0.0,110.0,1,1,True
5085,,-1.08,0.0,110.0,1,1,True
5086,,-0.13,0.0,110.0,1,1,True
5087,,-16.05,0.0,220.0,1,1,True
5088,,-3.74,0.0,220.0,1,1,True
5089,,-4.74,0.0,154.0,1,1,True
5092,,-1.49,0.0,220.0,1,1,True
5093,,-5.02,0.0,220.0,1,1,True
5094,,-0.22,0.0,110.0,1,1,True
5095,,-42.76,0.0,380.0,1,1,True
5098,,-9.34,0.0,220.0,1,1,True
5099,,-12.29,0.0,380.0,1,1,True
5100,,-56.62265600000001,0.093329,380.0,1,1,True
5101,,-31.86,0.0,380.0,1,1,True
5102,,-1.6,0.0,110.0,1,1,True
5103,,-9.06,0.0,220.0,1,1,True
5104,,-1.74,0.0,154.0,1,1,True
5105,,-2.47,0.0,220.0,1,1,True
5106,,-68.84,0.0,380.0,1,1,True
5107,,-2.88,0.0,110.0,1,1,True
5108,,-30.87,0.0,380.0,1,1,True
5110,,-5.58,0.0,220.0,1,1,True
5111,,-9.9,0.0,150.0,1,1,True
5112,,-11.9,0.0,154.0,1,1,True
5113,,-3.41,0.0,220.0,1,1,True
5114,,-2.54,0.0,150.0,1,1,True
5115,,-23.05,0.0,380.0,1,1,True
5116,,-1.29,0.0,220.0,1,1,True
5117,,-19.05,0.0,154.0,1,1,True
5118,,-0.35,0.0,110.0,1,1,True
5120,,-1.07,0.0,220.0,1,1,True
5121,,-3.36,0.0,154.0,1,1,True
5122,,-0.21,0.0,110.0,1,1,True
5123,,-0.66,0.0,380.0,1,1,True
5124,,-16.06,0.0,380.0,1,1,True
5125,,-0.14,0.0,110.0,1,1,True
5126,,-0.46,0.0,110.0,1,1,True
5127,,-3.48,0.0,154.0,1,1,True
5128,,-1.1,0.0,154.0,1,1,True
5129,,-19.88,0.0,380.0,1,1,True
5130,,-7.84,0.0,220.0,1,1,True
5131,,-0.98,0.0,110.0,1,1,True
5132,,-0.16,0.0,150.0,1,1,True
5134,,-0.93,0.0,110.0,1,1,True
5135,,-5.79,0.0,150.0,1,1,True
5136,,-0.57,0.0,220.0,1,1,True
5138,,-1.26,0.0,220.0,1,1,True
5139,,-1.82,0.0,150.0,1,1,True
5140,,-1.4,0.0,110.0,1,1,True
5141,,-15.0,0.0,220.0,1,1,True
5142,,-1.66,0.0,150.0,1,1,True
5145,,-8.36,0.0,220.0,1,1,True
5146,,-17.81,0.0,380.0,1,1,True
5147,,-15.57,0.0,220.0,1,1,True
5148,,-0.23,0.0,220.0,1,1,True
5149,,-1.33,0.0,150.0,1,1,True
5150,,-0.32,0.0,150.0,1,1,True
5152,,-1.24,0.0,110.0,1,1,True
5156,,-0.23,0.0,110.0,1,1,True
5158,,-0.52,0.0,110.0,1,1,True
5159,,0.276956,0.094757,220.0,1,1,True
5160,,-6.89,0.0,220.0,1,1,True
5161,,-1.05,0.0,220.0,1,1,True
5162,,-19.39,0.0,220.0,1,1,True
5164,,-35.06,0.0,380.0,1,1,True
5165,,-0.48,0.0,150.0,1,1,True
5166,,-0.5,0.0,220.0,1,1,True
5167,,-0.45,0.0,110.0,1,1,True
5168,,-30.28,0.0,380.0,1,1,True
5169,,-19.57,0.0,220.0,1,1,True
5171,,-0.53,0.0,110.0,1,1,True
5172,,-1.41,0.0,110.0,1,1,True
5173,,-8.19,0.0,220.0,1,1,True
5174,,-3.044992,0.087808,220.0,1,1,True
5175,,-0.19,0.0,110.0,1,1,True
5176,,-95.507515,0.44806,380.0,1,1,True
5177,,-18.69,0.0,380.0,1,1,True
5178,,-12.83,0.0,220.0,1,1,True
5180,,-12.29,0.0,220.0,1,1,True
5181,,-0.18,0.0,220.0,1,1,True
5182,,-2.18,0.0,220.0,1,1,True
5183,,-0.12,0.0,220.0,1,1,True
5184,,-3.340444,0.090774,220.0,1,1,True
5185,,-2.39,0.0,150.0,1,1,True
5186,,-2.88,0.0,154.0,1,1,True
5187,,-1.03,0.0,150.0,1,1,True
5188,,-13.48,0.0,220.0,1,1,True
5189,,-0.53,0.0,110.0,1,1,True
5190,,-7.77,0.0,220.0,1,1,True
5193,,-135.53,0.0,380.0,1,1,True
5194,,-1.14,0.0,110.0,1,1,True
5195,,-0.81,0.0,110.0,1,1,True
5196,,-0.97,0.0,110.0,1,1,True
5197,,-0.8,0.0,110.0,1,1,True
5198,,-5.78,0.0,220.0,1,1,True
5199,,-3.65,0.0,154.0,1,1,True
5200,,-8.07,0.0,220.0,1,1,True
5201,,-0.23,0.0,220.0,1,1,True
5202,,-2.18,0.0,150.0,1,1,True
5203,,-0.31,0.0,154.0,1,1,True
5204,,-2.84,0.0,220.0,1,1,True
5205,,-4.99,0.0,220.0,1,1,True
5206,,-0.77,0.0,110.0,1,1,True
5207,,-0.31,0.0,110.0,1,1,True
5208,,-63.31,0.0,380.0,1,1,True
5210,,-18.22,0.0,380.0,1,1,True
5211,,-0.2,0.0,220.0,1,1,True
5212,,-16.01,0.0,220.0,1,1,True
5213,,-0.88,0.0,220.0,1,1,True
5214,,-0.89,0.0,220.0,1,1,True
5215,,-0.38,0.0,150.0,1,1,True
5216,,-0.6,0.0,220.0,1,1,True
5217,,-0.56,0.0,110.0,1,1,True
5218,,-0.09,0.0,110.0,1,1,True
5219,,-4.0,0.0,154.0,1,1,True
5220,,-0.2,0.0,110.0,1,1,True
5221,,-3.05,0.0,154.0,1,1,True
5222,,-0.49,0.0,110.0,1,1,True
5223,,-0.36,0.0,150.0,1,1,True
5226,,-1.07,0.0,110.0,1,1,True
5227,,-5.36,0.0,220.0,1,1,True
5228,,-50.54,0.0,220.0,1,1,True
5229,,-22.12,0.0,154.0,1,1,True
5231,,-0.45,0.0,220.0,1,1,True
5232,,-14.04,0.0,220.0,1,1,True
5233,,-34.93,0.0,380.0,1,1,True
5234,,-2.05,0.0,110.0,1,1,True
5237,,-0.08,0.0,110.0,1,1,True
5239,,-6.91,0.0,154.0,1,1,True
5240,,-70.905048,0.0,380.0,1,1,True
5241,,-2.59,0.0,220.0,1,1,True
5242,,-29.01,0.0,400.0,1,1,True
5243,,-3.58,0.0,154.0,1,1,True
5244,,-0.05,0.0,150.0,1,1,True
5245,,-1.06,0.0,150.0,1,1,True
5246,,-0.22,0.0,150.0,1,1,True
5247,,-0.09,0.0,150.0,1,1,True
5248,,-0.38,0.0,110.0,1,1,True
5249,,-7.78,0.0,150.0,1,1,True
5251,,-0.18,0.0,110.0,1,1,True
5252,,-28.66,0.0,220.0,1,1,True
5254,,-29.29,0.0,150.0,1,1,True
5255,,-5.47,0.0,220.0,1,1,True
5256,,-0.18,0.0,220.0,1,1,True
5257,,-14.79,0.0,380.0,1,1,True
5258,,-0.08,0.0,110.0,1,1,True
5259,,-2.24,0.0,154.0,1,1,True
5260,,-4.21,0.0,220.0,1,1,True
5262,,-0.23,0.0,380.0,1,1,True
5264,,-2.96,0.0,150.0,1,1,True
5265,,-0.06,0.0,220.0,1,1,True
5266,,-2.72,0.0,150.0,1,1,True
5267,,-0.39,0.0,150.0,1,1,True
5268,,-0.94,0.0,110.0,1,1,True
5269,,-7.4,0.0,220.0,1,1,True
5270,,-6.99,0.0,150.0,1,1,True
5271,,-8.54,0.0,380.0,1,1,True
5273,,-1.84,0.0,150.0,1,1,True
5274,,-0.17,0.0,110.0,1,1,True
5275,,-5.79,0.0,220.0,1,1,True
5276,,-1.65,0.0,154.0,1,1,True
5278,,-21.76,0.0,150.0,1,1,True
5280,,-0.06,0.0,150.0,1,1,True
5281,,-51.96,0.0,154.0,1,1,True
5282,,-0.79,0.0,110.0,1,1,True
5283,,-26.46055,0.0,220.0,1,1,True
5285,,-0.99,0.0,220.0,1,1,True
5286,,-8.71,0.0,154.0,1,1,True
5287,,-3.06,0.0,380.0,1,1,True
5288,,-165.34,0.0,380.0,1,1,True
5290,,-1.15,0.0,154.0,1,1,True
5291,,-0.86,0.0,220.0,1,1,True
5293,,-0.35,0.0,154.0,1,1,True
5294,,-2.08,0.0,220.0,1,1,True
5295,,-0.94,0.0,110.0,1,1,True
5296,,-7.68,0.0,220.0,1,1,True
5297,,-0.48,0.0,150.0,1,1,True
5299,,-1.3,0.0,220.0,1,1,True
5301,,-13.64,0.0,380.0,1,1,True
5302,,-0.05,0.0,220.0,1,1,True
5303,,-4.87,0.0,150.0,1,1,True
5305,,-0.35,0.0,110.0,1,1,True
5306,,-6.4,0.0,150.0,1,1,True
5307,,-42.19206,0.0,380.0,1,1,True
5309,,-1.24,0.0,220.0,1,1,True
5310,,-7.85,0.0,220.0,1,1,True
5311,,-0.32,0.0,110.0,1,1,True
5312,,-0.69,0.0,110.0,1,1,True
5313,,-29.25,0.0,380.0,1,1,True
5314,,-3.86,0.0,380.0,1,1,True
5315,,-30.04,0.0,380.0,1,1,True
5316,,-26.36,0.0,220.0,1,1,True
5317,,-29.46,0.0,150.0,1,1,True
5318,,-0.7,0.0,110.0,1,1,True
5319,,-1.52,0.0,150.0,1,1,True
5320,,-12.41,0.0,154.0,1,1,True
5323,,-15.14,0.0,220.0,1,1,True
5324,,-14.78,0.0,220.0,1,1,True
5325,,-10.02,0.0,220.0,1,1,True
5326,,-26.287525,0.225625,380.0,1,1,True
5327,,-183.57,0.0,380.0,1,1,True
5329,,-0.33,0.0,150.0,1,1,True
5330,,-0.23,0.0,150.0,1,1,True
5331,,-60.78,0.0,380.0,1,1,True
5332,,-12.95,0.0,220.0,1,1,True
5333,,-3.79,0.0,220.0,1,1,True
5334,,-0.79,0.0,110.0,1,1,True
5335,,-0.57,0.0,110.0,1,1,True
5336,,-1.480444,0.090774,220.0,1,1,True
5337,,-4.73,0.0,154.0,1,1,True
5338,,-7.68,0.0,220.0,1,1,True
5340,,-0.43,0.0,220.0,1,1,True
5341,,-1.72,0.0,150.0,1,1,True
5342,,-142.05,0.0,380.0,1,1,True
5343,,-0.64,0.0,110.0,1,1,True
5344,,-3.36,0.0,154.0,1,1,True
5345,,-0.81,0.0,110.0,1,1,True
5346,,-0.66,0.0,110.0,1,1,True
5348,,-7.28,0.0,154.0,1,1,True
5349,,-28.208233,0.0,380.0,1,1,True
5350,,-3.28,0.0,220.0,1,1,True
5352,,-0.34,0.0,110.0,1,1,True
5353,,-3.59,0.0,220.0,1,1,True
5354,,-36.732397,0.0,380.0,1,1,True
5355,,-4.5,0.0,154.0,1,1,True
5357,,-0.43,0.0,150.0,1,1,True
5358,,-1.54,0.0,150.0,1,1,True
5359,,-21.26,0.0,380.0,1,1,True
5360,,-2.77,0.0,220.0,1,1,True
5361,,-45.85,0.0,220.0,1,1,True
5362,,-2.24,0.0,150.0,1,1,True
5363,,-0.98,0.0,150.0,1,1,True
5365,,-2.08,0.0,220.0,1,1,True
5366,,-5.29,0.0,154.0,1,1,True
5369,,-2.27,0.0,110.0,1,1,True
5370,,-1.16,0.0,150.0,1,1,True
5371,,-13.14,0.0,380.0,1,1,True
5372,,-0.42,0.0,150.0,1,1,True
5373,,-5.66,0.0,150.0,1,1,True
5374,,-1.59,0.0,154.0,1,1,True
5375,,-18.02,0.0,380.0,1,1,True
5376,,-2.96,0.0,220.0,1,1,True
5377,,-0.86,0.0,110.0,1,1,True
5379,,-6.8,0.0,380.0,1,1,True
5382,,-24.7,0.0,220.0,1,1,True
5383,,-0.02,0.0,150.0,1,1,True
5384,,-17.83,0.0,380.0,1,1,True
5385,,-4.66,0.0,220.0,1,1,True
5386,,-0.55,0.0,380.0,1,1,True
5387,,-2.3,0.0,220.0,1,1,True
5388,,-55.700331,0.0,220.0,1,1,True
5389,,-3.62,0.0,220.0,1,1,True
5390,,-1.68,0.0,220.0,1,1,True
5391,,-0.62,0.0,150.0,1,1,True
5392,,-9.43,0.0,220.0,1,1,True
5393,,-2.77,0.0,154.0,1,1,True
5395,,-1.52,0.0,150.0,1,1,True
5398,,-2.4,0.0,154.0,1,1,True
5399,,-0.82,0.0,220.0,1,1,True
5401,,-0.46,0.0,150.0,1,1,True
5403,,-0.87,0.0,110.0,1,1,True
5405,,-36.42,0.0,380.0,1,1,True
5406,,-0.81,0.0,110.0,1,1,True
5407,,-0.66,0.0,110.0,1,1,True
5409,,-5.18,0.0,220.0,1,1,True
5410,,-3.79,0.0,154.0,1,1,True
5412,,-5.57,0.0,220.0,1,1,True
5414,,-1.81,0.0,154.0,1,1,True
5415,,-25.13,0.0,380.0,1,1,True
5416,,-3.07,0.0,220.0,1,1,True
5417,,-3.96,0.0,220.0,1,1,True
5418,,-0.54,0.0,220.0,1,1,True
5419,,-26.48,0.0,380.0,1,1,True
5420,,-0.92,0.0,380.0,1,1,True
5421,,-0.67,0.0,154.0,1,1,True
5422,,-4.36,0.0,110.0,1,1,True
5423,,-2.04,0.0,110.0,1,1,True
5425,,-1.46,0.0,150.0,1,1,True
5426,,-1.22,0.0,154.0,1,1,True
5427,,-22.89,0.0,380.0,1,1,True
5429,,-9.18,0.0,154.0,1,1,True
5430,,-1.2,0.0,154.0,1,1,True
5431,,-106.24000000000001,0.0,400.0,1,1,True
5432,,-10.0,0.0,220.0,1,1,True
5433,,-1.91,0.0,154.0,1,1,True
5434,,-9.41,0.0,220.0,1,1,True
5435,,-0.26,0.0,110.0,1,1,True
5436,,-11.59,0.0,380.0,1,1,True
5437,,-2.25,0.0,220.0,1,1,True
5438,,-2.72,0.0,380.0,1,1,True
5439,,-8.39,0.0,220.0,1,1,True
5440,,-8.44,0.0,220.0,1,1,True
5442,,-0.95,0.0,110.0,1,1,True
5444,,-1.05,0.0,110.0,1,1,True
5445,,-0.57,0.0,150.0,1,1,True
5446,,-1.5,0.0,110.0,1,1,True
5447,,-1.06,0.0,150.0,1,1,True
5448,,-4.18,0.0,154.0,1,1,True
5449,,-1.17,0.0,150.0,1,1,True
